date,price,highest,lowest,final,ratio,,updown,amount,total,cratio,personal,company,foreigners,foreign,program,foreign_ratio
6/29/2012,1167000.00,1201000.00,1153000.00,1201000.00,▲,33000.00,2.83,373478.00,441048.00,0.08,-62736.00,45634.00,4167.00,17000.00,19696.00,49.42
6/28/2012,1167000.00,1180000.00,1153000.00,1168000.00,▲,1000.00,0.09,208420.00,243377.00,0.08,-14632.00,26709.00,-45534.00,7348.00,-27087.00,49.42
6/27/2012,1140000.00,1177000.00,1130000.00,1167000.00,▲,28000.00,2.46,471673.00,545720.00,0.08,-46493.00,66924.00,-58486.00,62186.00,-45946.00,49.45
6/26/2012,1133000.00,1149000.00,1129000.00,1139000.00,▲,7000.00,0.62,506211.00,577622.00,0.06,13347.00,56928.00,-81545.00,-56989.00,8458.00,49.49
6/25/2012,1171000.00,1178000.00,1128000.00,1132000.00,▼,-50000.00,-4.23,828723.00,943558.00,0.05,247977.00,76892.00,-304915.00,-270779.00,-33057.00,49.54
6/22/2012,1189000.00,1202000.00,1180000.00,1182000.00,▼,-45000.00,-3.67,626943.00,745154.00,0.05,240627.00,12805.00,-160189.00,-186352.00,-82185.00,49.75
6/21/2012,1234000.00,1242000.00,1226000.00,1227000.00,▼,-25000.00,-2.00,255553.00,314783.00,0.05,32750.00,-4689.00,-29456.00,-20236.00,40587.00,49.86
6/20/2012,1249000.00,1265000.00,1245000.00,1252000.00,▲,8000.00,0.64,265743.00,332796.00,0.06,-17226.00,865.00,23118.00,12485.00,-1937.00,49.88
6/19/2012,1245000.00,1247000.00,1222000.00,1244000.00,▲,1000.00,0.08,297169.00,367870.00,0.06,-8180.00,-15928.00,29054.00,57090.00,56842.00,49.86
6/18/2012,1240000.00,1257000.00,1234000.00,1243000.00,▲,26000.00,2.14,352506.00,439672.00,0.05,-33191.00,19876.00,15771.00,13903.00,109750.00,49.84
6/15/2012,1250000.00,1260000.00,1214000.00,1217000.00,▼,-44000.00,-3.49,609612.00,747419.00,0.05,160812.00,-25305.00,-154738.00,-164613.00,34673.00,49.83
6/14/2012,1269000.00,1271000.00,1256000.00,1261000.00,▼,-10000.00,-0.79,441585.00,556961.00,0.05,5786.00,29724.00,-34199.00,-117334.00,152884.00,49.94
6/13/2012,1266000.00,1274000.00,1256000.00,1271000.00,▲,16000.00,1.27,191611.00,242555.00,0.05,-9409.00,326.00,5395.00,3575.00,15398.00,49.96
6/12/2012,1246000.00,1260000.00,1245000.00,1255000.00,▼,-13000.00,-1.03,176329.00,221034.00,0.06,12639.00,7284.00,-7884.00,6459.00,-13595.00,49.96
6/11/2012,1272000.00,1275000.00,1266000.00,1268000.00,▲,21000.00,1.68,198491.00,251964.00,0.05,-18110.00,3133.00,33763.00,-6145.00,19963.00,49.96
6/8/2012,1275000.00,1275000.00,1245000.00,1247000.00,▼,-18000.00,-1.42,199521.00,250696.00,0.06,-8984.00,-4732.00,16617.00,9259.00,22495.00,49.94
6/7/2012,1239000.00,1265000.00,1233000.00,1265000.00,▲,62000.00,5.15,419412.00,523061.00,0.06,-103912.00,-2168.00,103219.00,96464.00,54449.00,49.93
6/5/2012,1201000.00,1209000.00,1193000.00,1203000.00,▲,7000.00,0.59,257449.00,309336.00,0.06,-7707.00,71335.00,-97093.00,-92790.00,24425.00,49.86
6/4/2012,1198000.00,1205000.00,1192000.00,1196000.00,▼,-37000.00,-3.00,361840.00,433875.00,0.07,-29258.00,19631.00,-81940.00,-66979.00,97572.00,49.92
6/1/2012,1213000.00,1237000.00,1199000.00,1233000.00,▲,22000.00,1.82,272252.00,333260.00,0.06,-49699.00,24514.00,19330.00,30732.00,6013.00,49.98
5/31/2012,1213000.00,1213000.00,1192000.00,1211000.00,▼,-15000.00,-1.22,442818.00,532856.00,0.06,46124.00,4215.00,-57886.00,-50154.00,-55431.00,49.97
5/30/2012,1238000.00,1240000.00,1215000.00,1226000.00,▼,-12000.00,-0.97,254380.00,311263.00,0.06,31767.00,-11789.00,3364.00,22699.00,-83892.00,50.00
5/29/2012,1212000.00,1238000.00,1206000.00,1238000.00,▲,13000.00,1.06,216876.00,265759.00,0.06,-15389.00,-11870.00,9539.00,6412.00,-32793.00,50.00
5/25/2012,1233000.00,1246000.00,1223000.00,1225000.00, ,0.00,0.00,203783.00,250900.00,0.06,10736.00,-12389.00,10596.00,10749.00,-35792.00,50.00
5/24/2012,1213000.00,1225000.00,1198000.00,1225000.00,▲,4000.00,0.33,305365.00,369817.00,0.06,22549.00,37127.00,-76312.00,-39538.00,-43450.00,49.99
5/23/2012,1240000.00,1240000.00,1195000.00,1221000.00,▼,-19000.00,-1.53,323898.00,392874.00,0.07,21773.00,39480.00,-73247.00,-56824.00,-85186.00,50.04
5/22/2012,1255000.00,1255000.00,1227000.00,1240000.00,▲,31000.00,2.56,476938.00,591213.00,0.08,1298.00,-11315.00,35789.00,36477.00,-108282.00,50.09
5/21/2012,1194000.00,1216000.00,1190000.00,1209000.00,▲,43000.00,3.69,475248.00,572558.00,0.07,-51314.00,43174.00,2317.00,11281.00,-33511.00,50.07
5/18/2012,1204000.00,1205000.00,1165000.00,1166000.00,▼,-57000.00,-4.66,602891.00,711703.00,0.06,129030.00,43416.00,-179743.00,-156300.00,-89082.00,50.06
5/17/2012,1230000.00,1243000.00,1201000.00,1223000.00,▼,-7000.00,-0.57,663431.00,807496.00,0.05,75662.00,51526.00,-103522.00,-41917.00,-43078.00,50.19
5/16/2012,1298000.00,1300000.00,1228000.00,1230000.00,▼,-81000.00,-6.18,772389.00,967696.00,0.05,138847.00,65957.00,-259530.00,-245377.00,-17946.00,50.26
5/15/2012,1304000.00,1320000.00,1300000.00,1311000.00,▼,-3000.00,-0.23,312381.00,408620.00,0.05,3213.00,47946.00,-88072.00,-62002.00,-30050.00,50.43
5/14/2012,1305000.00,1327000.00,1304000.00,1314000.00,▲,11000.00,0.84,302375.00,397673.00,0.05,42365.00,42545.00,-95536.00,-87576.00,-49910.00,50.49
5/11/2012,1315000.00,1323000.00,1303000.00,1303000.00,▼,-24000.00,-1.81,273746.00,358239.00,0.05,50013.00,38374.00,-83152.00,-70037.00,-40446.00,50.56
5/10/2012,1329000.00,1336000.00,1322000.00,1327000.00,▼,-4000.00,-0.30,263434.00,350199.00,0.05,60420.00,44767.00,-81120.00,-77975.00,-55671.00,50.61
5/9/2012,1335000.00,1348000.00,1324000.00,1331000.00,▼,-10000.00,-0.75,253520.00,338453.00,0.04,25168.00,44583.00,-112481.00,-98739.00,-15726.00,50.67
5/8/2012,1348000.00,1352000.00,1339000.00,1341000.00,▼,-1000.00,-0.07,241223.00,323839.00,0.03,34460.00,14314.00,-85448.00,-57556.00,-43456.00,50.75
5/7/2012,1342000.00,1353000.00,1325000.00,1342000.00,▼,-18000.00,-1.32,378463.00,505302.00,0.03,54868.00,71590.00,-113250.00,-109399.00,-79122.00,50.80
5/4/2012,1375000.00,1398000.00,1349000.00,1360000.00,▼,-41000.00,-2.93,410013.00,560377.00,0.03,64224.00,7210.00,-72960.00,-23287.00,-28506.00,50.88
5/3/2012,1402000.00,1410000.00,1398000.00,1401000.00,▼,-9000.00,-0.64,206721.00,289812.00,0.03,2819.00,-13840.00,-8412.00,-121.00,-14748.00,50.93
5/2/2012,1410000.00,1418000.00,1399000.00,1410000.00,▲,20000.00,1.44,368585.00,519176.00,0.03,-13997.00,-8498.00,33704.00,48289.00,-57181.00,50.94
4/30/2012,1395000.00,1409000.00,1377000.00,1390000.00,▲,16000.00,1.16,315924.00,440609.00,0.03,-32025.00,19821.00,11449.00,31627.00,-56750.00,50.91
4/27/2012,1355000.00,1383000.00,1351000.00,1374000.00,▲,34000.00,2.54,318334.00,436276.00,0.04,-48659.00,-32910.00,101000.00,95225.00,-59120.00,50.90
4/26/2012,1320000.00,1340000.00,1317000.00,1340000.00,▲,35000.00,2.68,330125.00,439864.00,0.04,-87646.00,-35411.00,103564.00,92016.00,14313.00,50.84
4/25/2012,1304000.00,1315000.00,1293000.00,1305000.00,▲,22000.00,1.71,276830.00,361423.00,0.04,-29039.00,27001.00,-914.00,13301.00,-15893.00,50.77
4/24/2012,1265000.00,1286000.00,1262000.00,1283000.00,▲,4000.00,0.31,265092.00,337589.00,0.04,39874.00,10613.00,-5708.00,-3512.00,-21464.00,50.77
4/23/2012,1269000.00,1280000.00,1262000.00,1279000.00,▼,-3000.00,-0.23,168229.00,214054.00,0.04,17708.00,18423.00,-44987.00,-38000.00,4536.00,50.77
4/20/2012,1294000.00,1297000.00,1278000.00,1282000.00,▼,-25000.00,-1.91,198642.00,254732.00,0.05,34522.00,26532.00,-74174.00,-51783.00,-17889.00,50.80
4/19/2012,1292000.00,1307000.00,1289000.00,1307000.00,▲,14000.00,1.08,263389.00,342393.00,0.04,-28088.00,2815.00,21013.00,-14812.00,15183.00,50.85
4/18/2012,1277000.00,1302000.00,1269000.00,1293000.00,▲,44000.00,3.52,345320.00,444970.00,0.04,-29487.00,-13809.00,47889.00,32098.00,12732.00,50.84
4/17/2012,1251000.00,1264000.00,1241000.00,1249000.00,▼,-10000.00,-0.79,291687.00,364810.00,0.04,32435.00,10438.00,-55551.00,-63844.00,23695.00,50.80
4/16/2012,1273000.00,1276000.00,1250000.00,1259000.00,▼,-9000.00,-0.71,305181.00,385565.00,0.04,51549.00,4628.00,-28359.00,-54763.00,-41027.00,50.84
4/13/2012,1265000.00,1277000.00,1260000.00,1268000.00,▼,-5000.00,-0.39,709175.00,896722.00,0.02,87319.00,141122.00,26102.00,-136392.00,43049.00,50.86
4/12/2012,1283000.00,1299000.00,1268000.00,1273000.00,▼,-38000.00,-2.90,505706.00,644525.00,0.03,115779.00,35707.00,-154686.00,-129281.00,-15629.00,50.84
4/10/2012,1314000.00,1320000.00,1307000.00,1311000.00,▼,-6000.00,-0.46,223655.00,293869.00,0.03,17169.00,16026.00,-61705.00,-52988.00,11044.00,50.95
4/9/2012,1320000.00,1330000.00,1306000.00,1317000.00,▼,-15000.00,-1.13,172210.00,226497.00,0.03,42587.00,-1777.00,-28939.00,-18031.00,-11356.00,50.99
4/6/2012,1327000.00,1334000.00,1313000.00,1332000.00,▲,2000.00,0.15,205972.00,272600.00,0.02,30231.00,-21296.00,6182.00,2578.00,-23800.00,51.01
4/5/2012,1302000.00,1335000.00,1297000.00,1330000.00,▲,10000.00,0.76,258692.00,339867.00,0.03,7678.00,18007.00,-6802.00,-1306.00,5356.00,51.01
4/4/2012,1331000.00,1351000.00,1315000.00,1320000.00,▼,-15000.00,-1.12,291987.00,389282.00,0.04,-26549.00,-15173.00,-11108.00,-29169.00,65242.00,51.01
4/3/2012,1320000.00,1339000.00,1302000.00,1335000.00,▲,36000.00,2.77,330512.00,436828.00,0.04,-62350.00,-46300.00,76959.00,66132.00,16406.00,51.02
4/2/2012,1275000.00,1299000.00,1261000.00,1299000.00,▲,24000.00,1.88,251937.00,322860.00,0.03,-7267.00,-1400.00,25527.00,24073.00,6447.00,50.97
3/30/2012,1270000.00,1280000.00,1257000.00,1275000.00,▼,-5000.00,-0.39,305967.00,388086.00,0.03,33802.00,-47558.00,33140.00,49255.00,-26235.00,50.95
3/29/2012,1299000.00,1299000.00,1280000.00,1280000.00,▼,-22000.00,-1.69,233777.00,300843.00,0.03,39257.00,-7595.00,-2603.00,5581.00,-10137.00,50.93
3/28/2012,1300000.00,1308000.00,1295000.00,1302000.00,▼,-9000.00,-0.69,198516.00,258199.00,0.04,34038.00,4598.00,-41462.00,-33532.00,-16277.00,50.93
3/27/2012,1285000.00,1311000.00,1276000.00,1311000.00,▲,36000.00,2.82,283880.00,368009.00,0.04,-28498.00,-27020.00,59611.00,53915.00,25791.00,50.96
3/26/2012,1268000.00,1275000.00,1261000.00,1275000.00,▲,14000.00,1.11,184819.00,234725.00,0.04,1325.00,-9085.00,-10087.00,-25111.00,29561.00,50.92
3/23/2012,1243000.00,1274000.00,1243000.00,1261000.00,▲,3000.00,0.24,217307.00,274301.00,0.04,10936.00,-14005.00,27887.00,17662.00,-1971.00,50.92
3/22/2012,1235000.00,1263000.00,1235000.00,1258000.00,▲,16000.00,1.29,253830.00,318056.00,0.03,16201.00,15165.00,-18759.00,-33374.00,41551.00,50.90
3/21/2012,1260000.00,1260000.00,1242000.00,1242000.00,▼,-25000.00,-1.97,258654.00,323223.00,0.03,57114.00,19470.00,-86712.00,-75806.00,-14650.00,50.92
3/20/2012,1267000.00,1277000.00,1260000.00,1267000.00,▲,7000.00,0.56,238807.00,303024.00,0.03,20082.00,-2260.00,1069.00,-27181.00,-9599.00,50.98
3/19/2012,1235000.00,1268000.00,1234000.00,1260000.00,▲,22000.00,1.78,237833.00,298154.00,0.03,-11068.00,8251.00,7759.00,3013.00,26674.00,50.97
3/16/2012,1260000.00,1267000.00,1238000.00,1238000.00,▼,-12000.00,-0.96,361632.00,452268.00,0.02,35853.00,-2046.00,-31888.00,-45421.00,-30218.00,50.97
3/15/2012,1251000.00,1260000.00,1242000.00,1250000.00, ,0.00,0.00,281014.00,351663.00,0.02,26071.00,40329.00,-68011.00,-75820.00,41297.00,50.99
3/14/2012,1230000.00,1255000.00,1230000.00,1250000.00,▲,29000.00,2.38,367328.00,458175.00,0.02,-9203.00,13880.00,9635.00,12835.00,68573.00,51.04
3/13/2012,1200000.00,1229000.00,1200000.00,1221000.00,▲,11000.00,0.91,239728.00,292667.00,0.02,1467.00,27934.00,-52409.00,-73409.00,80537.00,51.03
3/12/2012,1224000.00,1226000.00,1210000.00,1210000.00,▼,-20000.00,-1.63,236760.00,288041.00,0.02,31259.00,66717.00,-101949.00,-74537.00,-55263.00,51.07
3/9/2012,1191000.00,1231000.00,1188000.00,1230000.00,▲,50000.00,4.24,365212.00,442079.00,0.02,-79785.00,31066.00,29733.00,32166.00,34268.00,51.14
3/8/2012,1180000.00,1186000.00,1165000.00,1180000.00,▲,8000.00,0.68,406211.00,477632.00,0.02,26227.00,107409.00,-154301.00,-28346.00,-95092.00,51.12
3/7/2012,1175000.00,1183000.00,1165000.00,1172000.00,▼,-8000.00,-0.68,230554.00,270799.00,0.02,8486.00,64708.00,-35356.00,-33893.00,-80305.00,51.22
3/6/2012,1179000.00,1193000.00,1167000.00,1180000.00,▲,6000.00,0.51,211532.00,249327.00,0.02,-5591.00,18838.00,-17337.00,-13122.00,-32527.00,51.24
3/5/2012,1190000.00,1191000.00,1166000.00,1174000.00,▼,-8000.00,-0.68,223655.00,262293.00,0.01,30207.00,-9078.00,-8367.00,-10706.00,-8965.00,51.26
3/2/2012,1215000.00,1217000.00,1179000.00,1182000.00,▼,-24000.00,-1.99,360682.00,431099.00,0.01,33435.00,-29478.00,10081.00,25043.00,-16904.00,51.26
2/29/2012,1191000.00,1209000.00,1191000.00,1206000.00,▲,21000.00,1.77,345618.00,415273.00,0.02,-79813.00,-2408.00,109210.00,71768.00,-11125.00,51.25
2/28/2012,1196000.00,1200000.00,1181000.00,1185000.00,▲,14000.00,1.20,333027.00,396598.00,0.02,-21865.00,27033.00,-11812.00,-33011.00,54118.00,51.18
2/27/2012,1174000.00,1180000.00,1159000.00,1171000.00,▼,-9000.00,-0.76,168265.00,197063.00,0.02,-3034.00,-16104.00,23056.00,14572.00,2875.00,51.19
2/24/2012,1153000.00,1186000.00,1153000.00,1180000.00,▲,20000.00,1.72,284960.00,334946.00,0.02,-22408.00,-26577.00,44106.00,16013.00,57574.00,51.17
2/23/2012,1173000.00,1179000.00,1151000.00,1160000.00,▼,-37000.00,-3.09,465609.00,540325.00,0.02,58651.00,-7284.00,-66259.00,-129497.00,24985.00,51.14
2/22/2012,1182000.00,1200000.00,1172000.00,1197000.00,▲,17000.00,1.44,235724.00,280572.00,0.02,-37077.00,-21053.00,71019.00,59345.00,-426.00,51.19
2/21/2012,1175000.00,1198000.00,1165000.00,1180000.00,▲,5000.00,0.43,216328.00,255474.00,0.02,-13605.00,-36360.00,42349.00,27919.00,25087.00,51.14
2/20/2012,1178000.00,1194000.00,1166000.00,1175000.00,▼,-1000.00,-0.09,296550.00,336858.00,0.02,-25334.00,-39507.00,56800.00,57232.00,13696.00,51.11
2/17/2012,1159000.00,1180000.00,1156000.00,1176000.00,▲,41000.00,3.61,346676.00,406109.00,0.02,-106469.00,-20086.00,110930.00,113223.00,37450.00,51.07
2/16/2012,1130000.00,1140000.00,1121000.00,1135000.00, ,0.00,0.00,308603.00,349496.00,0.03,-39646.00,37865.00,10378.00,-7804.00,-18510.00,51.00
2/15/2012,1098000.00,1138000.00,1092000.00,1135000.00,▲,55000.00,5.09,570588.00,642394.00,0.04,-250305.00,101654.00,129188.00,111120.00,57667.00,50.99
2/14/2012,1084000.00,1089000.00,1074000.00,1080000.00,▼,-3000.00,-0.28,246511.00,266708.00,0.04,-4917.00,14221.00,28355.00,10575.00,-63686.00,50.90
2/13/2012,1069000.00,1089000.00,1067000.00,1083000.00,▲,21000.00,1.98,320760.00,346215.00,0.04,-81680.00,1329.00,61927.00,55518.00,1916.00,50.88
2/10/2012,1084000.00,1084000.00,1061000.00,1062000.00,▼,-22000.00,-2.03,372318.00,397162.00,0.02,54289.00,-24096.00,-11774.00,-27338.00,-30323.00,50.84
2/9/2012,1087000.00,1090000.00,1060000.00,1084000.00,▼,-8000.00,-0.73,480585.00,513797.00,0.02,110419.00,-40555.00,-60078.00,-22584.00,-101722.00,50.85
2/8/2012,1099000.00,1100000.00,1084000.00,1092000.00,▼,-1000.00,-0.09,236880.00,258430.00,0.03,1089.00,-41761.00,41075.00,24073.00,21481.00,50.89
2/7/2012,1077000.00,1096000.00,1073000.00,1093000.00,▲,19000.00,1.77,238611.00,259187.00,0.03,-69768.00,1889.00,73187.00,41407.00,74908.00,50.86
2/6/2012,1084000.00,1091000.00,1066000.00,1074000.00,▲,8000.00,0.75,317585.00,342042.00,0.02,-6980.00,-27490.00,32498.00,25652.00,-16780.00,50.81
2/3/2012,1071000.00,1084000.00,1056000.00,1066000.00,▼,-14000.00,-1.30,357253.00,380342.00,0.02,75070.00,-50326.00,-35348.00,3041.00,35579.00,50.79
2/2/2012,1086000.00,1104000.00,1068000.00,1080000.00,▲,1000.00,0.09,448986.00,485314.00,0.02,48704.00,-140566.00,98056.00,48759.00,116276.00,50.81
2/1/2012,1107000.00,1107000.00,1078000.00,1079000.00,▼,-28000.00,-2.53,458731.00,499504.00,0.02,-9277.00,-142411.00,153007.00,123538.00,8152.00,50.75
1/31/2012,1105000.00,1120000.00,1089000.00,1107000.00,▼,-8000.00,-0.72,434959.00,481136.00,0.02,14931.00,-63416.00,60270.00,89059.00,90450.00,50.64
1/30/2012,1129000.00,1130000.00,1109000.00,1115000.00,▼,-10000.00,-0.89,327408.00,366648.00,0.02,-7525.00,-61433.00,55011.00,4324.00,15824.00,50.60
1/27/2012,1120000.00,1125000.00,1111000.00,1125000.00,▲,12000.00,1.08,255060.00,285221.00,0.02,-71153.00,-22967.00,78931.00,102855.00,69208.00,50.57
1/26/2012,1116000.00,1121000.00,1094000.00,1113000.00,▼,-1000.00,-0.09,353212.00,393000.00,0.02,-32268.00,-3343.00,38587.00,34676.00,80297.00,50.51
1/25/2012,1092000.00,1125000.00,1092000.00,1114000.00,▲,9000.00,0.81,455736.00,507894.00,0.03,-103519.00,-14265.00,115537.00,90506.00,142752.00,50.49
1/20/2012,1090000.00,1105000.00,1076000.00,1105000.00,▲,33000.00,3.08,512607.00,561667.00,0.04,-217807.00,-44722.00,289317.00,244345.00,160967.00,50.41
1/19/2012,1038000.00,1072000.00,1037000.00,1072000.00,▲,42000.00,4.08,448056.00,474050.00,0.04,-138368.00,34681.00,109978.00,66495.00,121627.00,50.21
1/18/2012,1051000.00,1052000.00,1022000.00,1030000.00,▼,-6000.00,-0.58,307608.00,317114.00,0.04,10075.00,-73078.00,74155.00,25429.00,39432.00,50.14
1/17/2012,1041000.00,1048000.00,1024000.00,1036000.00,▲,6000.00,0.58,342322.00,355152.00,0.04,-72720.00,-19957.00,65748.00,68351.00,99392.00,50.09
1/16/2012,1040000.00,1040000.00,1020000.00,1030000.00,▼,-16000.00,-1.53,232948.00,239196.00,0.04,25166.00,-6917.00,22236.00,26216.00,-24836.00,50.04
1/13/2012,1028000.00,1050000.00,1026000.00,1046000.00,▲,18000.00,1.75,293017.00,305291.00,0.04,-49244.00,6323.00,36379.00,31435.00,88595.00,50.03
1/12/2012,1016000.00,1029000.00,1011000.00,1028000.00,▲,7000.00,0.69,371462.00,378761.00,0.03,37954.00,20856.00,-56706.00,-61184.00,75237.00,50.00
1/11/2012,1017000.00,1024000.00,1014000.00,1021000.00,▼,-5000.00,-0.49,382904.00,389818.00,0.03,54215.00,14750.00,-48447.00,-52990.00,12494.00,50.04
1/10/2012,1021000.00,1036000.00,1021000.00,1026000.00,▲,10000.00,0.98,409381.00,421469.00,0.02,20391.00,45278.00,-138538.00,-134833.00,106997.00,50.07
1/9/2012,1040000.00,1041000.00,1015000.00,1016000.00,▼,-24000.00,-2.31,387166.00,394889.00,0.02,120393.00,35618.00,-100211.00,-75621.00,-34485.00,50.17
1/6/2012,1056000.00,1066000.00,1030000.00,1040000.00,▼,-15000.00,-1.42,376753.00,391885.00,0.02,129357.00,1490.00,-99510.00,-97092.00,-32563.00,50.23
1/5/2012,1073000.00,1079000.00,1055000.00,1055000.00,▼,-25000.00,-2.31,346691.00,368336.00,0.02,80945.00,28967.00,-99261.00,-107507.00,48721.00,50.30
1/4/2012,1105000.00,1110000.00,1075000.00,1080000.00,▼,-25000.00,-2.26,342389.00,372043.00,0.02,20817.00,-19045.00,1273.00,-21177.00,19663.00,50.37
1/3/2012,1093000.00,1105000.00,1092000.00,1105000.00,▲,25000.00,2.31,339046.00,373086.00,0.02,-117874.00,33605.00,20328.00,20842.00,148310.00,50.37
1/2/2012,1070000.00,1080000.00,1065000.00,1080000.00,▲,22000.00,2.08,263300.00,282680.00,0.02,-37071.00,113641.00,-58119.00,-48028.00,-90919.00,50.36
12/29/2011,1062000.00,1077000.00,1057000.00,1058000.00,▼,-3000.00,-0.28,218898.00,233118.00,0.02,13328.00,9656.00,-14558.00,7419.00,-17592.00,50.39
12/28/2011,1073000.00,1073000.00,1060000.00,1061000.00,▼,-12000.00,-1.12,220925.00,235630.00,0.02,16830.00,4112.00,12998.00,9215.00,-67936.00,50.40
12/27/2011,1068000.00,1080000.00,1053000.00,1073000.00,▲,7000.00,0.66,226189.00,242562.00,0.02,-65826.00,27599.00,46808.00,63405.00,4291.00,50.39
12/26/2011,1067000.00,1075000.00,1066000.00,1066000.00,▼,-2000.00,-0.19,124469.00,133080.00,0.02,-25258.00,87.00,31261.00,40891.00,-163.00,50.36
12/23/2011,1056000.00,1074000.00,1056000.00,1068000.00,▲,16000.00,1.52,246478.00,263488.00,0.02,-54833.00,-11972.00,19781.00,20068.00,64774.00,50.34
12/22/2011,1045000.00,1053000.00,1041000.00,1052000.00,▼,-5000.00,-0.47,213171.00,223537.00,0.02,-3277.00,38754.00,-39859.00,-24486.00,2240.00,50.32
12/21/2011,1035000.00,1057000.00,1031000.00,1057000.00,▲,45000.00,4.45,408316.00,426209.00,0.02,-151157.00,23552.00,97968.00,101294.00,63023.00,50.35
12/20/2011,1008000.00,1029000.00,1007000.00,1012000.00,▲,5000.00,0.50,275516.00,279742.00,0.02,7453.00,50074.00,-78969.00,-61747.00,31829.00,50.29
12/19/2011,1045000.00,1045000.00,984000.00,1007000.00,▼,-38000.00,-3.64,410694.00,416102.00,0.02,52795.00,26038.00,-62641.00,-6107.00,-88054.00,50.34
12/16/2011,1021000.00,1045000.00,1020000.00,1045000.00,▲,30000.00,2.96,245774.00,254108.00,0.02,-8299.00,-10269.00,24796.00,16420.00,-17300.00,50.38
12/15/2011,1029000.00,1036000.00,1015000.00,1015000.00,▼,-25000.00,-2.40,339605.00,347706.00,0.02,64171.00,53394.00,-92789.00,-104923.00,-39274.00,50.36
12/14/2011,1034000.00,1045000.00,1025000.00,1040000.00,▼,-10000.00,-0.95,421590.00,436593.00,0.02,70450.00,75788.00,-166162.00,-170949.00,16797.00,50.43
12/13/2011,1074000.00,1075000.00,1050000.00,1050000.00,▼,-34000.00,-3.14,265044.00,282106.00,0.02,40909.00,47072.00,-58622.00,-34739.00,-26985.00,50.54
12/12/2011,1063000.00,1084000.00,1060000.00,1084000.00,▲,31000.00,2.94,243479.00,262340.00,0.02,-43262.00,17857.00,-8765.00,8554.00,36854.00,50.58
12/9/2011,1049000.00,1074000.00,1037000.00,1053000.00,▼,-11000.00,-1.03,276388.00,292146.00,0.02,21773.00,81073.00,-67549.00,-71883.00,-46731.00,50.59
12/8/2011,1057000.00,1083000.00,1046000.00,1064000.00,▲,8000.00,0.76,521081.00,555017.00,0.02,-36198.00,38848.00,-837.00,6733.00,102950.00,50.63
12/7/2011,1050000.00,1068000.00,1041000.00,1056000.00,▲,12000.00,1.15,395486.00,417806.00,0.02,-28736.00,156362.00,-124140.00,-162343.00,152371.00,50.63
12/6/2011,1057000.00,1070000.00,1041000.00,1044000.00,▼,-22000.00,-2.06,292758.00,308377.00,0.02,5822.00,126994.00,-142987.00,-107704.00,32343.00,50.72
12/5/2011,1069000.00,1073000.00,1058000.00,1066000.00,▲,16000.00,1.52,297501.00,317222.00,0.01,-16059.00,42205.00,-28933.00,-24794.00,79091.00,50.81
